wy,0.221743884,-0.326444725,-0.51551069,0.022250075,0.394324999,0.202165115,0.078021666,0.358150122,0.205745609,0.020718104,-0.106991708,-0.229016699,0.29251874,-0.239482406,0.002661118,0.267069773,-0.130913526,0.256337272,-0.381946894,-0.343683562,-0.218395906,0.240044874,-0.552416956,0.477384603,0.537084326,0.058238758,-0.020181731,-0.487190116,-0.482707254,-0.047632731,0.3457057,-0.432234478,0.491632309,-0.441591352,-0.317709108,-0.463133557,0.406253091,-0.413556939,0.230062667,0.215839854,0.2789391,-0.476862718,-0.540786904,0.601320364,-0.370417186,-0.169886798,0.350746166,0.401316785,-0.345872361,-0.479561683,-0.162627327,0.797098913,-0.690955348,-0.501190002,0.867220556,0.589210183,0.576560713,0.743531642,-0.768844864,0.830412984,0.678490384,0.045294754,-0.744873552,-0.74744381,0.667548775,0.586048891,0.663888998,0.376029955,0.668579052,-0.525054142,-0.284998977,-0.559775372,0.309739565,0.581276862,-0.269316078,-0.115132879,0.561466213,-0.093640195,-0.291245312,-0.446585334,-0.296265172,-0.435820315,0.113327744,0.288553918,0.045052604,0.465477059,0.204274591,0.072526372,0.278725238,0.301317579,0.264286437,0.27819041,0.258745559,-0.068810498,-0.189860468,-0.122346434,0.038667388,-0.137898262,0.426575675,0.701507697,0.158169666,0.477323831,0.547607151,0.619733785,-0.019994927,-0.739516931,0.361210609,-0.695242686,-0.244404819,0.774011294,-0.557441392,-0.577905145,0.500277301,0.504717263,0.232843397,-0.409573742,-0.280977719,0.328193902,-0.579130426,0.478077852,0.695505267,-0.626162823,-0.523929466,0.496294835,0.664381531,0.627843298,-0.514255638,-0.676624344,0.119321887,-0.236783314,0.229191854,-0.418054105,0.348653499,0.025955341,-0.232165009,-0.44259733,0.44100363,0.613300265,-0.39971878,0.251474835,0.032372372,-0.545110062,-0.33821715,-0.19735667
T_DL_Avg,0.34883236,0.346121768,0.343411176,0.341534612,0.338615513,0.335696414,0.334236864,0.334028357,0.33381985,0.334028357,0.334236864,0.334028357,0.3323603,0.332151793,0.332151793,0.331109258,0.330692244,0.332151793,0.334445371,0.336321935,0.336947456,0.336738949,0.335904921,0.335070892,0.335696414,0.337989992,0.341117598,0.344662219,0.347998332,0.350917431,0.352376981,0.352585488,0.352168474,0.351959967,0.353211009,0.357381151,0.364053378,0.370517098,0.379482902,0.391993328,0.406380317,0.421809842,0.434528774,0.44557965,0.45704754,0.467472894,0.47852377,0.491451209,0.505421184,0.516680567,0.523561301,0.530442035,0.536488741,0.540033361,0.540867389,0.540450375,0.539824854,0.53940784,0.541284404,0.544620517,0.547748123,0.551709758,0.555671393,0.559841535,0.565054212,0.57089241,0.577147623,0.582568807,0.585279399,0.589658048,0.591117598,0.592577148,0.595913261,0.599249374,0.603211009,0.606338616,0.607589658,0.604879066,0.60529608,0.610508757,0.610091743,0.607381151,0.609257715,0.616138449,0.621559633,0.624687239,0.620517098,0.616972477,0.612176814,0.614470392,0.62030859,0.622602168,0.625104254,0.624478732,0.619891576,0.614887406,0.615721435,0.618015013,0.618640534,0.617806505,0.610508757,0.600917431,0.59028357,0.577147623,0.562760634,0.549833194,0.536905755,0.523978315,0.511050876,0.499582986,0.489157631,0.479774812,0.471226022,0.464136781,0.457464554,0.452043369,0.447456214,0.443494579,0.439324437,0.434320267,0.429316097,0.425771476,0.421601334,0.417014178,0.412010008,0.408465388,0.405337781,0.402835696,0.400542118,0.397206005,0.392827356,0.387406172,0.382193495,0.376146789,0.370517098,0.365512927,0.360508757,0.356130108,0.354045038,0.352793995,0.351959967,0.35029191,0.349040867,0.348415346
TIMESTAMP,2021-04-14 00:00:00,2021-04-14 00:10:00,2021-04-14 00:20:00,2021-04-14 00:30:00,2021-04-14 00:40:00,2021-04-14 00:50:00,2021-04-14 01:00:00,2021-04-14 01:10:00,2021-04-14 01:20:00,2021-04-14 01:30:00,2021-04-14 01:40:00,2021-04-14 01:50:00,2021-04-14 02:00:00,2021-04-14 02:10:00,2021-04-14 02:20:00,2021-04-14 02:30:00,2021-04-14 02:40:00,2021-04-14 02:50:00,2021-04-14 03:00:00,2021-04-14 03:10:00,2021-04-14 03:20:00,2021-04-14 03:30:00,2021-04-14 03:40:00,2021-04-14 03:50:00,2021-04-14 04:00:00,2021-04-14 04:10:00,2021-04-14 04:20:00,2021-04-14 04:30:00,2021-04-14 04:40:00,2021-04-14 04:50:00,2021-04-14 05:00:00,2021-04-14 05:10:00,2021-04-14 05:20:00,2021-04-14 05:30:00,2021-04-14 05:40:00,2021-04-14 05:50:00,2021-04-14 06:00:00,2021-04-14 06:10:00,2021-04-14 06:20:00,2021-04-14 06:30:00,2021-04-14 06:40:00,2021-04-14 06:50:00,2021-04-14 07:00:00,2021-04-14 07:10:00,2021-04-14 07:20:00,2021-04-14 07:30:00,2021-04-14 07:40:00,2021-04-14 07:50:00,2021-04-14 08:00:00,2021-04-14 08:10:00,2021-04-14 08:20:00,2021-04-14 08:30:00,2021-04-14 08:40:00,2021-04-14 08:50:00,2021-04-14 09:00:00,2021-04-14 09:10:00,2021-04-14 09:20:00,2021-04-14 09:30:00,2021-04-14 09:40:00,2021-04-14 09:50:00,2021-04-14 10:00:00,2021-04-14 10:10:00,2021-04-14 10:20:00,2021-04-14 10:30:00,2021-04-14 10:40:00,2021-04-14 10:50:00,2021-04-14 11:00:00,2021-04-14 11:10:00,2021-04-14 11:20:00,2021-04-14 11:30:00,2021-04-14 11:40:00,2021-04-14 11:50:00,2021-04-14 12:00:00,2021-04-14 12:10:00,2021-04-14 12:20:00,2021-04-14 12:30:00,2021-04-14 12:40:00,2021-04-14 12:50:00,2021-04-14 13:00:00,2021-04-14 13:10:00,2021-04-14 13:20:00,2021-04-14 13:30:00,2021-04-14 13:40:00,2021-04-14 13:50:00,2021-04-14 14:00:00,2021-04-14 14:10:00,2021-04-14 14:20:00,2021-04-14 14:30:00,2021-04-14 14:40:00,2021-04-14 14:50:00,2021-04-14 15:00:00,2021-04-14 15:10:00,2021-04-14 15:20:00,2021-04-14 15:30:00,2021-04-14 15:40:00,2021-04-14 15:50:00,2021-04-14 16:00:00,2021-04-14 16:10:00,2021-04-14 16:20:00,2021-04-14 16:30:00,2021-04-14 16:40:00,2021-04-14 16:50:00,2021-04-14 17:00:00,2021-04-14 17:10:00,2021-04-14 17:20:00,2021-04-14 17:30:00,2021-04-14 17:40:00,2021-04-14 17:50:00,2021-04-14 18:00:00,2021-04-14 18:10:00,2021-04-14 18:20:00,2021-04-14 18:30:00,2021-04-14 18:40:00,2021-04-14 18:50:00,2021-04-14 19:00:00,2021-04-14 19:10:00,2021-04-14 19:20:00,2021-04-14 19:30:00,2021-04-14 19:40:00,2021-04-14 19:50:00,2021-04-14 20:00:00,2021-04-14 20:10:00,2021-04-14 20:20:00,2021-04-14 20:30:00,2021-04-14 20:40:00,2021-04-14 20:50:00,2021-04-14 21:00:00,2021-04-14 21:10:00,2021-04-14 21:20:00,2021-04-14 21:30:00,2021-04-14 21:40:00,2021-04-14 21:50:00,2021-04-14 22:00:00,2021-04-14 22:10:00,2021-04-14 22:20:00,2021-04-14 22:30:00,2021-04-14 22:40:00,2021-04-14 22:50:00,2021-04-14 23:00:00,2021-04-14 23:10:00,2021-04-14 23:20:00,2021-04-14 23:30:00,2021-04-14 23:40:00,2021-04-14 23:50:00
wx,0.242605478,-0.220845761,-0.269674081,0.126214381,0.275065432,0.207548573,-0.494739861,0.27921056,0.396710162,-0.494452856,0.421859796,-0.299078622,0.361058415,0.527201674,-0.545721064,-0.49662987,-0.104743626,-0.432565472,-0.485108565,-0.558763795,-0.589316346,0.392973825,-0.041801326,0.271715057,0.360488061,-0.050270583,-0.117802913,0.25270783,-0.043832148,-0.053121634,-0.097426463,0.538417213,-0.562733277,0.47305288,-0.341333623,-0.443314907,-0.464340527,0.0456064,0.665794077,0.68934504,0.347582418,0.432445113,-0.006691106,0.583910165,0.196718749,0.738471266,0.422068617,-0.591119136,-0.681098757,0.718453126,-0.791864134,-0.387574821,-0.752305552,0.776112234,-0.726021559,-0.644135862,-0.718349961,-0.71881077,0.172472313,0.677545733,-0.674621123,-0.579700359,-0.45320554,0.342387292,0.677144011,-0.567293202,-0.579612786,-0.516884919,0.622581396,0.64921752,0.60076478,-0.080725007,-0.052412094,0.595884586,0.540254286,0.423477735,0.342252688,0.522230508,0.336042266,0.078650632,-0.231646199,-0.408075299,-0.384599641,0.230395158,-0.065960004,-0.256047036,0.152837427,-0.314245537,0.169229649,-0.025251609,0.073413773,-0.456206181,-0.296823003,0.393668141,0.001369308,-0.327912554,0.262872031,0.259037081,0.102826115,0.137916458,-0.126862745,-0.252418618,-0.145853389,-0.10401866,0.613618161,-0.243571173,0.519344019,0.606155521,-0.622238615,-0.565949144,0.648416032,-0.312842485,-0.574430986,0.028295558,0.386600518,0.472143023,-0.557170151,0.116247046,0.563060185,-0.178628807,0.169034421,-0.744003984,-0.125134718,-0.646899647,-0.278522993,-2.55431E-05,0.672374464,0.29272628,-0.506867791,-0.616319672,0.684257248,0.619094024,0.642255685,0.565981313,-0.404643718,-0.608294473,0.548253993,-0.642628022,-0.047986148,-0.056502915,0.028793992,-0.29637138,-0.756982854,-0.711240627
wy,0.314944194,0.408115275,0.399872724,-0.485035909,-0.388300972,0.41559255,0.221165418,0.471174294,0.314318396,-0.120429139,0.33526478,-0.447624421,0.41245677,-0.031468926,-0.063616219,-0.227475991,-0.552172201,0.504122817,-0.221350391,-0.065560632,-0.354755397,0.434684181,-0.554276503,0.444639354,-0.348755063,-0.536370688,-0.560967654,0.532296905,-0.574967987,-0.560171565,0.542486942,-0.092511203,0.179049954,0.465660239,0.345535582,0.160209739,0.297673858,-0.582176208,0.08973619,0.010380356,0.628132259,0.520347793,0.670520414,0.513279376,-0.692672432,-0.059098539,-0.665719444,-0.620484667,-0.528197505,-0.209797698,-0.331634917,0.781139637,0.480502439,0.267263353,0.422321918,0.396849616,-0.040525999,-0.0524252,-0.6542412,0.2759307,0.118477701,0.502007078,0.621145387,-0.624850891,0.224820492,-0.399056414,0.397160045,-0.31712685,0.069494101,-0.220756802,0.020008912,0.449156572,0.563828901,0.233306202,0.403009266,0.513541567,-0.500058909,-0.237426361,0.465688942,0.515805334,0.37973535,-0.061633277,-0.172669211,-0.384816434,-0.381156975,-0.301794809,-0.391799398,-0.2874874,0.36154196,-0.378691412,0.31370921,-0.136758476,-0.348174158,0.062175553,-0.367608449,0.095186528,-0.251782111,-0.039882053,-0.170367581,-0.090678876,-0.131957191,-0.124578878,0.719410409,0.723786231,0.434397551,0.679630167,0.58112776,0.433662711,0.134153759,0.544719117,0.483982657,-0.644441099,-0.319008278,0.58819462,-0.433890304,-0.360022767,0.337415955,0.671378876,-0.547386374,-0.70855773,-0.683732215,0.123183495,0.704630763,0.419563632,0.663491705,-0.686539938,-0.477459169,-0.747859607,0.630600902,0.394907581,0.010262296,-0.165323269,-0.142679352,0.343726138,-0.568928158,-0.216791649,0.430925307,0.292594046,-0.744552751,-0.688232729,0.595919928,0.647119069,0.192189601,-0.345778788
T_DL_Avg,0.378023353,0.37176814,0.366972477,0.363636364,0.3617598,0.359883236,0.358006672,0.356964137,0.35675563,0.356130108,0.355087573,0.354045038,0.352793995,0.351334445,0.349874896,0.348623853,0.347998332,0.347789825,0.347998332,0.347164304,0.345913261,0.34528774,0.344036697,0.342368641,0.340075063,0.336947456,0.334236864,0.332777314,0.331734779,0.330483736,0.32881568,0.326730609,0.325271059,0.324854045,0.326522102,0.331109258,0.337989992,0.346955796,0.357381151,0.367806505,0.37823186,0.388657214,0.400542118,0.414303586,0.430358632,0.445371143,0.458715596,0.4706005,0.480191827,0.489366138,0.499582986,0.508757298,0.517306088,0.525229358,0.53294412,0.540033361,0.547331109,0.555462886,0.562969141,0.569641368,0.575062552,0.580692244,0.585696414,0.588407006,0.591117598,0.594036697,0.59883236,0.60529608,0.612385321,0.61822352,0.623019183,0.628440367,0.636363636,0.644078399,0.648874062,0.651793161,0.653669725,0.656588824,0.660550459,0.664512093,0.667014178,0.668890742,0.672435363,0.67764804,0.68265221,0.686405338,0.690992494,0.696205171,0.701000834,0.70412844,0.706213511,0.70704754,0.706005004,0.70412844,0.703085905,0.703085905,0.703085905,0.701626355,0.701000834,0.701417848,0.701000834,0.698915763,0.695788157,0.691201001,0.683069224,0.673686405,0.66263553,0.649916597,0.636572143,0.62322769,0.611968307,0.603419516,0.595913261,0.588407006,0.580900751,0.573603003,0.566930776,0.56088407,0.556088407,0.551918265,0.547748123,0.54295246,0.53794829,0.532527106,0.526897415,0.521059216,0.515846539,0.511884904,0.508757298,0.505629691,0.502085071,0.498123436,0.493744787,0.489574646,0.485613011,0.48206839,0.478732277,0.475187656,0.472477064,0.471017515,0.469974979,0.467889908,0.466847373,0.467681401
TIMESTAMP,2021-04-16 00:00:00,2021-04-16 00:10:00,2021-04-16 00:20:00,2021-04-16 00:30:00,2021-04-16 00:40:00,2021-04-16 00:50:00,2021-04-16 01:00:00,2021-04-16 01:10:00,2021-04-16 01:20:00,2021-04-16 01:30:00,2021-04-16 01:40:00,2021-04-16 01:50:00,2021-04-16 02:00:00,2021-04-16 02:10:00,2021-04-16 02:20:00,2021-04-16 02:30:00,2021-04-16 02:40:00,2021-04-16 02:50:00,2021-04-16 03:00:00,2021-04-16 03:10:00,2021-04-16 03:20:00,2021-04-16 03:30:00,2021-04-16 03:40:00,2021-04-16 03:50:00,2021-04-16 04:00:00,2021-04-16 04:10:00,2021-04-16 04:20:00,2021-04-16 04:30:00,2021-04-16 04:40:00,2021-04-16 04:50:00,2021-04-16 05:00:00,2021-04-16 05:10:00,2021-04-16 05:20:00,2021-04-16 05:30:00,2021-04-16 05:40:00,2021-04-16 05:50:00,2021-04-16 06:00:00,2021-04-16 06:10:00,2021-04-16 06:20:00,2021-04-16 06:30:00,2021-04-16 06:40:00,2021-04-16 06:50:00,2021-04-16 07:00:00,2021-04-16 07:10:00,2021-04-16 07:20:00,2021-04-16 07:30:00,2021-04-16 07:40:00,2021-04-16 07:50:00,2021-04-16 08:00:00,2021-04-16 08:10:00,2021-04-16 08:20:00,2021-04-16 08:30:00,2021-04-16 08:40:00,2021-04-16 08:50:00,2021-04-16 09:00:00,2021-04-16 09:10:00,2021-04-16 09:20:00,2021-04-16 09:30:00,2021-04-16 09:40:00,2021-04-16 09:50:00,2021-04-16 10:00:00,2021-04-16 10:10:00,2021-04-16 10:20:00,2021-04-16 10:30:00,2021-04-16 10:40:00,2021-04-16 10:50:00,2021-04-16 11:00:00,2021-04-16 11:10:00,2021-04-16 11:20:00,2021-04-16 11:30:00,2021-04-16 11:40:00,2021-04-16 11:50:00,2021-04-16 12:00:00,2021-04-16 12:10:00,2021-04-16 12:20:00,2021-04-16 12:30:00,2021-04-16 12:40:00,2021-04-16 12:50:00,2021-04-16 13:00:00,2021-04-16 13:10:00,2021-04-16 13:20:00,2021-04-16 13:30:00,2021-04-16 13:40:00,2021-04-16 13:50:00,2021-04-16 14:00:00,2021-04-16 14:10:00,2021-04-16 14:20:00,2021-04-16 14:30:00,2021-04-16 14:40:00,2021-04-16 14:50:00,2021-04-16 15:00:00,2021-04-16 15:10:00,2021-04-16 15:20:00,2021-04-16 15:30:00,2021-04-16 15:40:00,2021-04-16 15:50:00,2021-04-16 16:00:00,2021-04-16 16:10:00,2021-04-16 16:20:00,2021-04-16 16:30:00,2021-04-16 16:40:00,2021-04-16 16:50:00,2021-04-16 17:00:00,2021-04-16 17:10:00,2021-04-16 17:20:00,2021-04-16 17:30:00,2021-04-16 17:40:00,2021-04-16 17:50:00,2021-04-16 18:00:00,2021-04-16 18:10:00,2021-04-16 18:20:00,2021-04-16 18:30:00,2021-04-16 18:40:00,2021-04-16 18:50:00,2021-04-16 19:00:00,2021-04-16 19:10:00,2021-04-16 19:20:00,2021-04-16 19:30:00,2021-04-16 19:40:00,2021-04-16 19:50:00,2021-04-16 20:00:00,2021-04-16 20:10:00,2021-04-16 20:20:00,2021-04-16 20:30:00,2021-04-16 20:40:00,2021-04-16 20:50:00,2021-04-16 21:00:00,2021-04-16 21:10:00,2021-04-16 21:20:00,2021-04-16 21:30:00,2021-04-16 21:40:00,2021-04-16 21:50:00,2021-04-16 22:00:00,2021-04-16 22:10:00,2021-04-16 22:20:00,2021-04-16 22:30:00,2021-04-16 22:40:00,2021-04-16 22:50:00,2021-04-16 23:00:00,2021-04-16 23:10:00,2021-04-16 23:20:00,2021-04-16 23:30:00,2021-04-16 23:40:00,2021-04-16 23:50:00
wx,0.694943278,0.635548543,-0.387101128,0.15866217,0.549312888,0.150418558,0.698454211,0.39163906,-0.077356557,0.638921507,0.424782944,-0.288965803,-0.277002992,0.159984788,0.354996205,0.335635729,0.150706418,-0.563777085,-0.818347886,0.242202062,-0.605943379,-0.49533218,0.514484537,0.045492895,-0.61103431,-0.314455237,-0.497738606,0.589075432,-0.605609044,-0.187072389,0.727581567,-0.588804523,0.233691338,0.472690017,0.069160717,-0.552251042,0.102823991,-0.609093466,0.603062151,-0.743585451,-0.086467053,-0.689046077,0.69724223,-0.671133688,-0.109592279,0.727160937,0.72437296,-0.776195737,-0.803972949,0.742812217,0.721037075,-0.69587523,-0.455626877,-0.550969519,0.386927181,0.618271387,-0.601748604,-0.75926875,0.643923414,0.651576623,0.752488369,-0.690045404,-0.595262128,-0.125002324,0.223905222,-0.520134201,-0.511811329,0.661528084,-0.026256291,-0.689784106,-0.383143104,-0.469496754,-0.482963098,0.765780393,0.728109692,0.02304019,0.54308032,-0.292281232,-0.492276708,0.701238369,0.2216553,-0.317610128,0.104522774,-0.737071661,0.653337645,0.562774586,0.174422847,-0.145833244,-0.515830118,-0.422768908,0.353293671,0.382210358,0.437311088,0.242207547,0.394436327,0.582058055,-0.105599309,-0.501616309,-0.509151741,0.49822208,-0.355128408,0.042327465,-0.154803797,0.007980638,-0.066659305,-0.226488917,0.168631843,0.209876858,0.24653156,-0.383653422,0.34388324,0.549794355,0.711477866,-0.326773292,-0.483810535,-0.189461038,-0.128246459,0.276738523,-0.373000067,-0.575244401,-0.202087718,0.297367647,-0.346898905,0.552103762,-0.603591595,-0.380367371,-0.303878541,-0.470406844,0.399541936,0.611680782,0.089878136,0.522548107,0.551119343,0.457348265,0.257378019,-0.366557538,0.347735821,0.586827397,0.52055665,-0.616005526,0.17250453,0.332104441,0.094711939,-0.325284787
wy,0.535658971,-0.255536973,0.621198251,0.67554664,-0.576696649,-0.75864237,0.403806937,-0.710066954,-0.727257777,-0.448044593,-0.561545643,-0.646745387,0.615121459,0.571789644,-0.165892319,0.118956377,-0.759460243,0.736413701,-0.57612348,0.790614119,0.090410617,0.245120614,-0.049578842,0.538170732,0.032898516,0.552140492,-0.226583208,0.038110316,-0.305826752,0.747350541,0.05761672,-0.572829874,0.607414106,0.259609794,-0.480196958,-0.059102652,0.755298666,-0.662729343,0.649078195,-0.460396417,0.77704489,0.643517636,0.599634711,0.761146878,-0.828631583,0.23066655,-0.620248591,0.60477834,0.293743173,0.209628776,0.190525571,-0.327076096,-0.637019998,0.354932458,0.630487396,-0.589016918,0.587293402,-0.242559731,-0.508539189,-0.472137196,-0.229545225,-0.089683648,0.474731535,-0.634132257,0.627209059,0.516344666,0.536027509,-0.375248346,-0.775382404,0.50552789,-0.744708529,0.599287098,0.592025716,0.077390512,-0.466024715,-0.727438145,-0.599102283,0.679795893,0.69777565,0.111720666,0.689315301,-0.431302188,-0.697006222,-0.038970795,-0.544853513,0.433120006,-0.728860559,-0.624739011,0.464224716,-0.56239684,-0.564739625,0.01981904,0.24849702,-0.433094149,0.006591924,0.076794115,-0.452649265,-0.351833156,-0.050918466,0.026918448,-0.234141304,-0.14983778,0.017491168,-0.106643952,0.225368712,0.250942416,-0.068598038,-0.215542944,-0.116018981,-0.178371253,-0.322365334,0.407144349,0.300299866,-0.414633235,-0.002689305,0.48355077,-0.500308686,-0.520497652,0.517745852,-0.111492585,-0.584350365,0.567638238,0.535191896,0.406347246,-0.094367022,0.503851943,0.476118165,-0.314482926,0.495315428,-0.133358369,0.630429414,0.383724411,-0.09527085,-0.100901176,-0.476328848,-0.412656415,0.505582808,-0.002375307,-0.317074324,0.056262611,0.674966309,-0.629337225,-0.605489194,-0.582176973
T_DL_Avg,0.541284404,0.538156797,0.534612177,0.5293995,0.524812344,0.521893244,0.520433695,0.519391159,0.517306088,0.51501251,0.513344454,0.512301918,0.51146789,0.51000834,0.506880734,0.501042535,0.494578816,0.493744787,0.496455379,0.499791493,0.503961635,0.505838198,0.503961635,0.500834028,0.497706422,0.495412844,0.493119266,0.48999166,0.485195997,0.479774812,0.479149291,0.479566305,0.479149291,0.478315263,0.478106756,0.479149291,0.48352794,0.491868224,0.502293578,0.513344454,0.523769808,0.532110092,0.539824854,0.550667223,0.564637198,0.579858215,0.595496247,0.609257715,0.620725605,0.631984987,0.644495413,0.656797331,0.668682235,0.680358632,0.693286072,0.706005004,0.71705588,0.726855713,0.735613011,0.744578816,0.752919099,0.760425354,0.768765638,0.777522936,0.786280234,0.796497081,0.807547957,0.819641368,0.832568807,0.844245204,0.851542952,0.854045038,0.859674729,0.86822352,0.875521268,0.880316931,0.885946622,0.892201835,0.898040033,0.902001668,0.90617181,0.910133445,0.906380317,0.877606339,0.839241034,0.805045872,0.780859049,0.76501251,0.756255213,0.750417014,0.744578816,0.740200167,0.738740617,0.737489575,0.736864053,0.737281068,0.736864053,0.734570475,0.731234362,0.727898249,0.723311093,0.71851543,0.714970809,0.709549625,0.703294412,0.693494579,0.678899083,0.664512093,0.654086739,0.647414512,0.643869892,0.640116764,0.638448707,0.642410342,0.644286906,0.642618849,0.637197665,0.630108424,0.624061718,0.619057548,0.614470392,0.609674729,0.604670559,0.599666389,0.596747289,0.595079233,0.593411176,0.591117598,0.588407006,0.587155963,0.586321935,0.585696414,0.584653878,0.5823603,0.577564637,0.572143453,0.566930776,0.563594662,0.561926606,0.560675563,0.559633028,0.559216013,0.558590492,0.556922435
TIMESTAMP,2021-04-18 00:00:00,2021-04-18 00:10:00,2021-04-18 00:20:00,2021-04-18 00:30:00,2021-04-18 00:40:00,2021-04-18 00:50:00,2021-04-18 01:00:00,2021-04-18 01:10:00,2021-04-18 01:20:00,2021-04-18 01:30:00,2021-04-18 01:40:00,2021-04-18 01:50:00,2021-04-18 02:00:00,2021-04-18 02:10:00,2021-04-18 02:20:00,2021-04-18 02:30:00,2021-04-18 02:40:00,2021-04-18 02:50:00,2021-04-18 03:00:00,2021-04-18 03:10:00,2021-04-18 03:20:00,2021-04-18 03:30:00,2021-04-18 03:40:00,2021-04-18 03:50:00,2021-04-18 04:00:00,2021-04-18 04:10:00,2021-04-18 04:20:00,2021-04-18 04:30:00,2021-04-18 04:40:00,2021-04-18 04:50:00,2021-04-18 05:00:00,2021-04-18 05:10:00,2021-04-18 05:20:00,2021-04-18 05:30:00,2021-04-18 05:40:00,2021-04-18 05:50:00,2021-04-18 06:00:00,2021-04-18 06:10:00,2021-04-18 06:20:00,2021-04-18 06:30:00,2021-04-18 06:40:00,2021-04-18 06:50:00,2021-04-18 07:00:00,2021-04-18 07:10:00,2021-04-18 07:20:00,2021-04-18 07:30:00,2021-04-18 07:40:00,2021-04-18 07:50:00,2021-04-18 08:00:00,2021-04-18 08:10:00,2021-04-18 08:20:00,2021-04-18 08:30:00,2021-04-18 08:40:00,2021-04-18 08:50:00,2021-04-18 09:00:00,2021-04-18 09:10:00,2021-04-18 09:20:00,2021-04-18 09:30:00,2021-04-18 09:40:00,2021-04-18 09:50:00,2021-04-18 10:00:00,2021-04-18 10:10:00,2021-04-18 10:20:00,2021-04-18 10:30:00,2021-04-18 10:40:00,2021-04-18 10:50:00,2021-04-18 11:00:00,2021-04-18 11:10:00,2021-04-18 11:20:00,2021-04-18 11:30:00,2021-04-18 11:40:00,2021-04-18 11:50:00,2021-04-18 12:00:00,2021-04-18 12:10:00,2021-04-18 12:20:00,2021-04-18 12:30:00,2021-04-18 12:40:00,2021-04-18 12:50:00,2021-04-18 13:00:00,2021-04-18 13:10:00,2021-04-18 13:20:00,2021-04-18 13:30:00,2021-04-18 13:40:00,2021-04-18 13:50:00,2021-04-18 14:00:00,2021-04-18 14:10:00,2021-04-18 14:20:00,2021-04-18 14:30:00,2021-04-18 14:40:00,2021-04-18 14:50:00,2021-04-18 15:00:00,2021-04-18 15:10:00,2021-04-18 15:20:00,2021-04-18 15:30:00,2021-04-18 15:40:00,2021-04-18 15:50:00,2021-04-18 16:00:00,2021-04-18 16:10:00,2021-04-18 16:20:00,2021-04-18 16:30:00,2021-04-18 16:40:00,2021-04-18 16:50:00,2021-04-18 17:00:00,2021-04-18 17:10:00,2021-04-18 17:20:00,2021-04-18 17:30:00,2021-04-18 17:40:00,2021-04-18 17:50:00,2021-04-18 18:00:00,2021-04-18 18:10:00,2021-04-18 18:20:00,2021-04-18 18:30:00,2021-04-18 18:40:00,2021-04-18 18:50:00,2021-04-18 19:00:00,2021-04-18 19:10:00,2021-04-18 19:20:00,2021-04-18 19:30:00,2021-04-18 19:40:00,2021-04-18 19:50:00,2021-04-18 20:00:00,2021-04-18 20:10:00,2021-04-18 20:20:00,2021-04-18 20:30:00,2021-04-18 20:40:00,2021-04-18 20:50:00,2021-04-18 21:00:00,2021-04-18 21:10:00,2021-04-18 21:20:00,2021-04-18 21:30:00,2021-04-18 21:40:00,2021-04-18 21:50:00,2021-04-18 22:00:00,2021-04-18 22:10:00,2021-04-18 22:20:00,2021-04-18 22:30:00,2021-04-18 22:40:00,2021-04-18 22:50:00,2021-04-18 23:00:00,2021-04-18 23:10:00,2021-04-18 23:20:00,2021-04-18 23:30:00,2021-04-18 23:40:00,2021-04-18 23:50:00
wx,0.620688313,-0.484788311,0.054592927,-0.078112833,-0.375630403,0.10044781,0.396283814,-0.385436231,-0.63861678,-0.558504934,-0.163077074,-0.577361862,0.123735779,-0.213967732,-0.377479376,0.49659105,-0.334422958,-0.496317617,0.02776507,0.069845243,0.239133458,0.305206675,-0.04832928,0.080807796,-0.701745353,-0.795938735,0.73235257,-0.106612186,0.14335244,-0.146094165,-0.385216505,0.076335553,-0.171852124,0.324533501,-0.568958931,-0.48182066,-0.542182419,0.660416985,-0.505322263,0.451663614,0.711944334,0.728947643,0.420383982,-0.277410293,0.27982332,0.189704852,-0.102500635,-0.540354914,-0.463766895,-0.245548568,-0.701610247,0.625077058,-0.715567314,0.504986656,-0.67058968,0.258225738,-0.242636493,-0.388040251,0.588629416,-0.460824204,0.66782819,-0.321131097,0.469166233,-0.05099491,-0.355299201,-0.079829855,0.262958096,0.401526507,0.376056959,-0.183822448,-0.202234599,-0.173175865,0.30532948,-0.608900935,0.155597554,-0.138655361,0.351603203,-0.22125242,-0.290461948,0.173986115,0.232270879,0.181064595,0.359958908,-0.249062872,-0.224657192,-0.299933126,-0.055143622,0.079794837,0.033540322,0.052031753,0.064992022,0.079488032,0.176192258,-0.227235288,0.132674499,-0.013884215,0.048263718,0.117848422,-0.038271825,0.076271936,0.00065116,0.110168527,0.004036664,0.097149123,0.097016614,-0.037305252,-0.062782828,0.014725953,-0.215413147,-0.523466053,-0.56906931,-0.408890745,0.39946508,-0.231049815,-0.490297174,0.618027306,0.452823071,-0.31214845,-0.087357867,-0.084156683,-0.023499235,-0.245620855,0.313797919,-0.130788475,0.526556,0.280262059,-0.531012566,-0.347612404,0.119235035,-0.259781759,-0.652247392,-0.415622457,0.540242497,0.299105394,0.035994875,-0.516211177,0.513540405,0.057452644,-0.342376486,-0.329179271,-0.261897115,0.382739692,-0.484967866,0.177981928
