T_DL_Avg,0.216013344,1.069994755,1.153042214,0.396124178,-0.493666549,-0.691826693,-0.008564789,0.9305479,1.265838647,0.690266942,-0.267332203,-0.725177863,-0.262594603,0.694353859,1.268130291,0.931980918,-0.002457111,-0.675325765,-0.463455971,0.43636595,1.197765935,1.119808266,0.270756697,-0.569948511,-0.630974525,0.141418058,1.032783638,1.220137396,0.528829058,-0.410714785,-0.738657145,-0.156748237,0.798090568,1.248660818,0.782001785,-0.166506272,-0.719051581,-0.362470577,0.580355234,1.246948013,1.027014745,0.120359817,-0.638998612,-0.55258375,0.298977988,1.131762574,1.181604861,0.404015158,-0.486770091,-0.670808533,0.022862844,0.960262537,1.282916166,0.698677444,-0.249156021,-0.682198876,-0.195654422,0.770401619,1.333781739,0.979732169,0.038183541,-0.624583158,-0.395352506,0.516813582,1.281785838,1.205894568,0.362731582,-0.459148002,-0.497385562,0.279502092,1.160045811,1.334082176,0.638101928,-0.286655193,-0.585855185,0.018807189,0.980411223,1.423623578,0.946839173,-0.007498824,-0.559151373,-0.19535922,0.750676656,1.407271884,1.168970137,0.261997775,-0.474959698,-0.362059705,0.502245676,1.33400602,1.373145955,0.588055902,-0.297189172,-0.469341357,0.232229249,1.161993992,1.465030614,0.861884636,-0.09214751,-0.520057543,-0.030135449,0.923460316,1.457087008,1.069193802,0.10581713,-0.557899754,-0.324723818,0.579277157,1.313390649,1.195808495,0.327316955,-0.501123592,-0.53428251,0.251441947,1.127349029,1.283008312,0.570064229,-0.359631219,-0.654387532,-0.046550056,0.902963144,1.320750171,0.8206481,-0.138594066,-0.672500999,-0.288058808,0.66130859,1.304573353,1.05131294,0.135550795,-0.601081763,-0.482787707,0.382107774,1.198823971,1.214740496,0.415307802,-0.464536626,-0.618285931,0.093882686,1.016764034,1.300715056,0.68448079,-0.264817526,-0.673074302,-0.163873971,-0.63608171,-0.439392836,0.310121158,1.097643142,1.316372988,0.949534313,0.125246797
TIMESTAMP,2021-02-20 00:00:00,2021-02-20 00:10:00,2021-02-20 00:20:00,2021-02-20 00:30:00,2021-02-20 00:40:00,2021-02-20 00:50:00,2021-02-20 01:00:00,2021-02-20 01:10:00,2021-02-20 01:20:00,2021-02-20 01:30:00,2021-02-20 01:40:00,2021-02-20 01:50:00,2021-02-20 02:00:00,2021-02-20 02:10:00,2021-02-20 02:20:00,2021-02-20 02:30:00,2021-02-20 02:40:00,2021-02-20 02:50:00,2021-02-20 03:00:00,2021-02-20 03:10:00,2021-02-20 03:20:00,2021-02-20 03:30:00,2021-02-20 03:40:00,2021-02-20 03:50:00,2021-02-20 04:00:00,2021-02-20 04:10:00,2021-02-20 04:20:00,2021-02-20 04:30:00,2021-02-20 04:40:00,2021-02-20 04:50:00,2021-02-20 05:00:00,2021-02-20 05:10:00,2021-02-20 05:20:00,2021-02-20 05:30:00,2021-02-20 05:40:00,2021-02-20 05:50:00,2021-02-20 06:00:00,2021-02-20 06:10:00,2021-02-20 06:20:00,2021-02-20 06:30:00,2021-02-20 06:40:00,2021-02-20 06:50:00,2021-02-20 07:00:00,2021-02-20 07:10:00,2021-02-20 07:20:00,2021-02-20 07:30:00,2021-02-20 07:40:00,2021-02-20 07:50:00,2021-02-20 08:00:00,2021-02-20 08:10:00,2021-02-20 08:20:00,2021-02-20 08:30:00,2021-02-20 08:40:00,2021-02-20 08:50:00,2021-02-20 09:00:00,2021-02-20 09:10:00,2021-02-20 09:20:00,2021-02-20 09:30:00,2021-02-20 09:40:00,2021-02-20 09:50:00,2021-02-20 10:00:00,2021-02-20 10:10:00,2021-02-20 10:20:00,2021-02-20 10:30:00,2021-02-20 10:40:00,2021-02-20 10:50:00,2021-02-20 11:00:00,2021-02-20 11:10:00,2021-02-20 11:20:00,2021-02-20 11:30:00,2021-02-20 11:40:00,2021-02-20 11:50:00,2021-02-20 12:00:00,2021-02-20 12:10:00,2021-02-20 12:20:00,2021-02-20 12:30:00,2021-02-20 12:40:00,2021-02-20 12:50:00,2021-02-20 13:00:00,2021-02-20 13:10:00,2021-02-20 13:20:00,2021-02-20 13:30:00,2021-02-20 13:40:00,2021-02-20 13:50:00,2021-02-20 14:00:00,2021-02-20 14:10:00,2021-02-20 14:20:00,2021-02-20 14:30:00,2021-02-20 14:40:00,2021-02-20 14:50:00,2021-02-20 15:00:00,2021-02-20 15:10:00,2021-02-20 15:20:00,2021-02-20 15:30:00,2021-02-20 15:40:00,2021-02-20 15:50:00,2021-02-20 16:00:00,2021-02-20 16:10:00,2021-02-20 16:20:00,2021-02-20 16:30:00,2021-02-20 16:40:00,2021-02-20 16:50:00,2021-02-20 17:00:00,2021-02-20 17:10:00,2021-02-20 17:20:00,2021-02-20 17:30:00,2021-02-20 17:40:00,2021-02-20 17:50:00,2021-02-20 18:00:00,2021-02-20 18:10:00,2021-02-20 18:20:00,2021-02-20 18:30:00,2021-02-20 18:40:00,2021-02-20 18:50:00,2021-02-20 19:00:00,2021-02-20 19:10:00,2021-02-20 19:20:00,2021-02-20 19:30:00,2021-02-20 19:40:00,2021-02-20 19:50:00,2021-02-20 20:00:00,2021-02-20 20:10:00,2021-02-20 20:20:00,2021-02-20 20:30:00,2021-02-20 20:40:00,2021-02-20 20:50:00,2021-02-20 21:00:00,2021-02-20 21:10:00,2021-02-20 21:20:00,2021-02-20 21:30:00,2021-02-20 21:40:00,2021-02-20 21:50:00,2021-02-20 22:00:00,2021-02-20 22:10:00,2021-02-20 22:20:00,2021-02-20 22:30:00,2021-02-20 22:40:00,2021-02-20 22:50:00,2021-02-20 23:00:00,2021-02-20 23:10:00,2021-02-20 23:20:00,2021-02-20 23:30:00,2021-02-20 23:40:00,2021-02-20 23:50:00,2021-02-21 00:00:00,2021-02-21 03:00:00,2021-02-21 06:00:00,2021-02-21 09:00:00,2021-02-21 12:00:00,2021-02-21 15:00:00,2021-02-21 18:00:00,2021-02-21 21:00:00
wx,-0.322329288,0.480838176,1.221276566,0.090968964,-0.293991059,-0.470068601,-0.63755675,0.536967863,0.424238068,-0.078669047,-0.893442036,-0.363069296,0.174193934,0.596794163,1.225261016,0.404083162,-0.877719215,-0.379022287,-0.537346012,0.344782725,1.082883566,0.420497903,-0.233300535,-0.338424831,-0.818530945,-0.14116956,1.105121902,0.663663812,0.4178322,-0.356691008,-1.334726118,-0.71489188,0.403886298,0.965833967,0.399669339,-0.605897054,-1.120040953,-1.115317676,0.871922588,1.463295342,0.826780403,0.049801342,-1.443329466,-0.232239656,-0.575977579,0.229102819,1.188983479,-0.060858306,-0.737685238,-0.597456886,0.27517815,1.232166937,1.359847889,0.849013691,-1.098092,-1.50629282,-0.985140565,0.113668755,1.461036341,0.563126025,0.179749426,-1.017993248,-0.759004396,0.778085232,1.492360166,1.343114971,-0.215105356,-1.242003076,-1.250734232,-0.473543287,1.021119464,0.843273791,0.251076093,-0.530682134,-1.210136329,-0.164306248,0.336102101,0.796318906,0.693182233,-0.581230943,-0.726127105,-0.371128148,0.53871313,1.289407023,1.056141308,0.04561669,-0.694283579,-1.083139862,-0.216050313,1.065628628,0.767790398,-0.081558459,-0.488922391,-1.196251782,0.121877601,0.48963399,1.286763313,0.09896391,-0.696405356,-0.66885203,-0.875630801,0.355499783,0.616822032,0.660604915,-0.060414253,-0.996437413,-0.77522586,0.087318728,0.673619203,0.578945681,0.024109051,-1.148273066,-0.664162374,0.163547543,1.067579867,0.830578207,0.751275751,-1.156433012,-1.505981874,-0.293596547,-0.045992607,0.597596033,1.163676237,-0.704927095,-1.340890044,-0.141009822,0.619685,1.005053837,0.5142838,0.090881212,-1.030730373,-0.277103091,-0.162257435,0.334935997,0.786404322,-0.49529325,-0.250393105,-1.314976769,-0.541093236,1.068135169,0.392452784,-0.080629865,-0.398490745,-0.880122713,-0.491304283,-0.73032722,-1.420910334,-0.696029102,-0.00933745,0.863154137,0.569867223,0.227824008
wy,0.132761665,0.941676173,0.848815018,0.516459063,-0.808447639,-1.243288083,-0.761497968,1.241145427,1.10753195,-0.012433357,-1.043795506,-0.90316628,-0.243939478,1.070063854,0.371092283,1.232883563,-0.508042164,-0.864461834,-0.209736798,0.647018038,1.429318272,0.433650877,-0.536257924,-0.829999042,-0.587991138,0.196581699,0.790833122,0.934885311,-0.001545585,-0.422640064,-0.696893444,-0.585664841,0.127250787,1.351210353,0.934312324,-0.743511256,-0.551447777,-0.717298216,0.506609529,1.380525963,1.337153095,-0.749539401,-1.360869211,-0.436750249,-0.40576823,0.872040975,1.283231047,-0.371583948,-1.332106571,-0.43683857,-0.692093113,0.457579636,0.547866891,-0.086934345,-0.329771747,-0.737908659,-0.205389833,0.000980294,1.389032862,0.101796134,-0.480778841,-0.4301227,-0.090840318,0.51585953,1.15132283,0.543961522,-0.491671129,-0.990735104,-0.78271971,-0.075062945,0.996860965,0.709177807,0.444278529,-0.500116711,-1.184436187,-0.357248211,0.694581072,1.291566507,0.199807769,-0.128020706,-0.728605261,-0.902310402,0.584153232,0.810244096,0.892293125,-0.38829014,-1.091737865,-0.632902278,-0.014399886,0.723265088,0.655971387,0.023217337,-0.78026384,-0.898965438,-0.03300535,0.97489076,0.630459674,0.733774767,-0.241131616,-1.099692069,-0.579280397,0.800581902,1.079795562,0.258818152,-0.167579692,-1.269579859,-1.004186676,0.415393876,1.054086705,0.699562466,-0.28755657,-0.755308363,-0.620990766,-0.382990514,1.220487222,1.432146893,0.345095163,-0.563157513,-1.248717013,-0.971709131,0.55959637,1.541975257,0.461276342,0.232941547,-1.613044079,-0.187399295,-0.133114375,0.408839763,0.204674639,-0.581510891,-0.417422257,-0.714641066,-0.503911186,1.089285459,0.308955007,-0.200359169,-1.194639113,-1.503493237,0.326628876,1.18759126,0.594810713,0.944533766,0.028274679,-0.362726563,-1.088455932,-1.455669824,-0.292120655,-0.678077157,0.44634352,1.499433924,1.140235764,0.297000124
T_DL_Avg,0.323603003,1.165908016,1.231023866,0.458050784,-0.445709918,-0.65408691,0.019792175,0.950356073,1.276889523,0.694645591,-0.263787583,-0.719756679,-0.255296855,0.703111157,1.275011025,0.935525538,-0.002874126,-0.675951287,-0.465124027,0.435948936,1.19880847,1.121476322,0.274718332,-0.563901805,-0.624510806,0.148507299,1.044877049,1.240988105,0.556560501,-0.378604693,-0.705087504,-0.124429639,0.827490067,1.273264654,0.801392945,-0.154829876,-0.71696651,-0.365181169,0.578895685,1.249033084,1.031184887,0.129117114,-0.623569088,-0.532358562,0.320662726,1.160536552,1.224140308,0.461771621,-0.416711709,-0.594911952,0.10126151,1.040537766,1.364650945,0.782914308,-0.163042593,-0.595459927,-0.108915472,0.857557583,1.422814266,1.07418588,0.139309479,-0.515950964,-0.2833842,0.626696818,1.381869241,1.29096546,0.441547261,-0.382208886,-0.416693319,0.37562386,1.269512033,1.449386597,0.753406349,-0.176771957,-0.485771782,0.110133294,1.067567187,1.509111485,1.031493051,0.082367732,-0.458442449,-0.091314183,0.849300509,1.496929932,1.254458043,0.344983596,-0.40031416,-0.29366938,0.565214816,1.385298764,1.410677231,0.614327795,-0.276129956,-0.443486478,0.263505312,1.19431259,1.49547265,0.889616079,-0.067126659,-0.497747285,-0.013037868,0.932843135,1.462925207,1.078368114,0.12228919,-0.536423524,-0.301579531,0.602212937,1.337368964,1.221871881,0.35629944,-0.467970965,-0.496542727,0.293768886,1.17384611,1.332632999,0.622816523,-0.305210868,-0.599758674,0.008078801,0.957383494,1.372251422,0.868396223,-0.094807577,-0.634969723,-0.259284829,0.682576314,1.320419892,1.064031872,0.1445166,-0.597328636,-0.483830243,0.377103604,1.190900702,1.206400213,0.407176026,-0.472251389,-0.624541143,0.089921052,1.013219414,1.295710885,0.67447245,-0.282332121,-0.698929181,-0.197443612,-0.732203478,-0.582428699,0.283015237,1.17228868,1.551777492,1.038775347,0.162152552
TIMESTAMP,2021-02-22 00:00:00,2021-02-22 00:10:00,2021-02-22 00:20:00,2021-02-22 00:30:00,2021-02-22 00:40:00,2021-02-22 00:50:00,2021-02-22 01:00:00,2021-02-22 01:10:00,2021-02-22 01:20:00,2021-02-22 01:30:00,2021-02-22 01:40:00,2021-02-22 01:50:00,2021-02-22 02:00:00,2021-02-22 02:10:00,2021-02-22 02:20:00,2021-02-22 02:30:00,2021-02-22 02:40:00,2021-02-22 02:50:00,2021-02-22 03:00:00,2021-02-22 03:10:00,2021-02-22 03:20:00,2021-02-22 03:30:00,2021-02-22 03:40:00,2021-02-22 03:50:00,2021-02-22 04:00:00,2021-02-22 04:10:00,2021-02-22 04:20:00,2021-02-22 04:30:00,2021-02-22 04:40:00,2021-02-22 04:50:00,2021-02-22 05:00:00,2021-02-22 05:10:00,2021-02-22 05:20:00,2021-02-22 05:30:00,2021-02-22 05:40:00,2021-02-22 05:50:00,2021-02-22 06:00:00,2021-02-22 06:10:00,2021-02-22 06:20:00,2021-02-22 06:30:00,2021-02-22 06:40:00,2021-02-22 06:50:00,2021-02-22 07:00:00,2021-02-22 07:10:00,2021-02-22 07:20:00,2021-02-22 07:30:00,2021-02-22 07:40:00,2021-02-22 07:50:00,2021-02-22 08:00:00,2021-02-22 08:10:00,2021-02-22 08:20:00,2021-02-22 08:30:00,2021-02-22 08:40:00,2021-02-22 08:50:00,2021-02-22 09:00:00,2021-02-22 09:10:00,2021-02-22 09:20:00,2021-02-22 09:30:00,2021-02-22 09:40:00,2021-02-22 09:50:00,2021-02-22 10:00:00,2021-02-22 10:10:00,2021-02-22 10:20:00,2021-02-22 10:30:00,2021-02-22 10:40:00,2021-02-22 10:50:00,2021-02-22 11:00:00,2021-02-22 11:10:00,2021-02-22 11:20:00,2021-02-22 11:30:00,2021-02-22 11:40:00,2021-02-22 11:50:00,2021-02-22 12:00:00,2021-02-22 12:10:00,2021-02-22 12:20:00,2021-02-22 12:30:00,2021-02-22 12:40:00,2021-02-22 12:50:00,2021-02-22 13:00:00,2021-02-22 13:10:00,2021-02-22 13:20:00,2021-02-22 13:30:00,2021-02-22 13:40:00,2021-02-22 13:50:00,2021-02-22 14:00:00,2021-02-22 14:10:00,2021-02-22 14:20:00,2021-02-22 14:30:00,2021-02-22 14:40:00,2021-02-22 14:50:00,2021-02-22 15:00:00,2021-02-22 15:10:00,2021-02-22 15:20:00,2021-02-22 15:30:00,2021-02-22 15:40:00,2021-02-22 15:50:00,2021-02-22 16:00:00,2021-02-22 16:10:00,2021-02-22 16:20:00,2021-02-22 16:30:00,2021-02-22 16:40:00,2021-02-22 16:50:00,2021-02-22 17:00:00,2021-02-22 17:10:00,2021-02-22 17:20:00,2021-02-22 17:30:00,2021-02-22 17:40:00,2021-02-22 17:50:00,2021-02-22 18:00:00,2021-02-22 18:10:00,2021-02-22 18:20:00,2021-02-22 18:30:00,2021-02-22 18:40:00,2021-02-22 18:50:00,2021-02-22 19:00:00,2021-02-22 19:10:00,2021-02-22 19:20:00,2021-02-22 19:30:00,2021-02-22 19:40:00,2021-02-22 19:50:00,2021-02-22 20:00:00,2021-02-22 20:10:00,2021-02-22 20:20:00,2021-02-22 20:30:00,2021-02-22 20:40:00,2021-02-22 20:50:00,2021-02-22 21:00:00,2021-02-22 21:10:00,2021-02-22 21:20:00,2021-02-22 21:30:00,2021-02-22 21:40:00,2021-02-22 21:50:00,2021-02-22 22:00:00,2021-02-22 22:10:00,2021-02-22 22:20:00,2021-02-22 22:30:00,2021-02-22 22:40:00,2021-02-22 22:50:00,2021-02-22 23:00:00,2021-02-22 23:10:00,2021-02-22 23:20:00,2021-02-22 23:30:00,2021-02-22 23:40:00,2021-02-22 23:50:00,2021-02-23 00:00:00,2021-02-23 03:00:00,2021-02-23 06:00:00,2021-02-23 09:00:00,2021-02-23 12:00:00,2021-02-23 15:00:00,2021-02-23 18:00:00,2021-02-23 21:00:00
wx,0.671424423,1.550618136,1.345415865,0.464200457,-1.352306821,-0.612221067,-0.740780286,1.281982655,1.629541676,1.091643238,0.159001605,-1.687181967,0.133729222,1.023961454,1.726613659,0.389094104,0.423541954,-0.720581425,-0.531103375,-0.649189915,1.613990255,0.15521904,0.204978013,-1.175064166,-1.537049256,-0.339511222,0.393687249,0.570210299,-0.061552154,-0.878747876,-0.602104375,-0.867395492,0.308039158,0.826499114,0.08708757,-0.991267784,-0.444631939,-1.251491354,1.055812529,0.766978284,0.648853643,0.37679719,-0.277740072,-0.133381058,0.65761861,0.091423153,0.648021925,-0.114516279,-0.059540504,-1.357999175,-0.124642763,-0.026885603,0.829630456,1.149271853,-0.457630942,-1.109172462,-1.06137887,0.64938694,1.822770027,0.764130634,0.469715038,-1.739066757,-1.509018239,-0.606345139,1.655232583,1.229638188,-0.757021559,-0.965628627,-1.643826982,0.603463438,1.084688285,0.273687634,-0.485092156,0.029292478,-1.586206383,0.230348725,1.308123342,1.664403535,0.648581832,-0.622596848,-0.2123,0.102095936,-0.388721243,0.968334735,1.509027718,-0.009658749,-0.826612917,-0.719708361,-0.642851328,1.485858544,0.335799307,-0.484740559,-1.472201197,-0.816017701,0.177791507,0.00174137,1.064908008,0.455956405,-0.06915949,-1.405251214,-0.094635301,0.700169617,1.744883074,0.723214605,-1.069270831,-1.427962673,-0.691350089,-0.592179572,0.313055021,0.134875004,-0.688966439,-1.608115873,-1.595798809,-0.190014312,0.051150017,0.29340422,0.986231446,-1.006599285,-0.647006503,-0.949404808,0.254715022,0.491215416,0.938234207,-0.04171428,-0.673539575,-0.777898493,0.26945874,0.733718157,0.268444869,0.398913583,-0.233363789,-0.642714544,-0.546441053,0.567580526,0.244086281,-0.569632033,-1.217659856,-1.569343087,0.409893778,1.16462528,0.465136373,-0.33385963,0.115757844,-1.557348104,-1.151429343,-1.541992457,0.019475225,-0.506496667,1.053913595,0.66764553,0.466638353,0.015767381
wy,-0.138426617,0.868549632,1.540163551,-0.494925747,-0.338870796,-1.589705648,0.256172024,0.788410688,0.809270875,0.46379872,-0.765402206,-1.171715701,-0.896218055,1.0008378,0.940085366,-0.045062899,0.187380009,-0.234229102,0.019407875,0.290387266,1.288630752,0.424681636,-0.76153848,-1.532649851,-1.361335969,-0.776256343,0.309314317,0.483131937,-0.321661326,-0.045584957,-0.36746251,0.225491611,1.254520596,0.265243115,-0.068210207,-0.991659422,-0.42430918,-1.270633951,0.308565571,1.629887521,0.058355104,-0.641772204,-1.178551493,-0.993266982,-0.478470114,0.684146633,0.168888049,0.879590968,-0.612274465,-1.579599486,0.43464871,0.334491111,1.741533601,0.830514936,-1.322379686,-0.171548926,0.190702672,1.272557259,0.772606703,-0.157997007,-0.564627285,-0.647974205,-0.743632225,0.486038335,1.495452283,0.064011028,0.528495953,-1.653746903,-1.381933282,-0.711525728,-0.004243671,1.559785033,0.061109423,-1.276607795,-1.585001132,-1.064307317,0.879140255,0.36592662,-0.24779476,0.32249024,-0.652243711,-0.897298338,-0.206607903,0.215657321,1.087346907,0.60338717,-1.668474655,-1.589347075,-0.531910772,1.382670668,1.512079311,0.779049964,-0.230633132,-0.213660388,-0.896881424,0.244965435,0.236720021,1.086552971,-0.049564442,-1.653673393,0.119745713,1.120387004,1.006756352,-0.136687887,-0.213585028,-0.229185684,-1.511893152,0.590339195,0.209215553,1.324926779,0.517339121,-0.582612326,-0.540913863,0.665269907,0.765258061,0.353968822,0.216983984,-1.403016639,-1.720113486,0.28709014,-0.145867444,1.677218571,1.185160374,0.136213113,-0.340170026,-1.31998848,-0.388713529,0.233289885,1.421697233,0.37591512,-0.947536021,-1.423303985,0.474357834,1.502365801,0.869899719,0.150156627,-0.20278176,-0.81117979,0.129348777,0.100110976,0.520240892,-0.091952828,-0.179839522,-0.448127146,-0.652925917,-1.189764993,-0.420312327,-0.272856737,0.192629609,1.69900054,1.33164223,-0.339152144
T_DL_Avg,0.302126772,1.142346715,1.209756142,0.441787231,-0.455718258,-0.657631531,0.021043217,0.955777258,1.286689356,0.707990045,-0.248775073,-0.704327154,-0.240701358,0.716247104,1.286687422,0.945950893,0.007551229,-0.665734439,-0.455532701,0.445123248,1.208399796,1.131067649,0.283684137,-0.555770029,-0.616379029,0.154971019,1.047796149,1.238277513,0.54947126,-0.387987512,-0.714261816,-0.131727387,0.823111419,1.272013612,0.801809959,-0.155038383,-0.719051581,-0.371436382,0.567844809,1.234646095,1.015338348,0.112019533,-0.642126218,-0.549664651,0.311279907,1.156991932,1.220804194,0.454056859,-0.42734557,-0.6022097,0.100844496,1.046584472,1.376535849,0.797718311,-0.147404562,-0.579404881,-0.093902962,0.87131905,1.435324691,1.086279292,0.151194383,-0.502189496,-0.267537661,0.646922006,1.406473077,1.319113917,0.470738254,-0.354060429,-0.390421425,0.398142626,1.29265632,1.477326546,0.78697599,-0.136738596,-0.440317236,0.157047389,1.110936661,1.54810231,1.066939257,0.113226781,-0.432170556,-0.063374233,0.8843297,1.540716421,1.302831688,0.388770085,-0.364242434,-0.268023008,0.584605976,1.405106937,1.43507256,0.643518788,-0.244853893,-0.416380557,0.284773035,1.211827186,1.510693667,0.904837097,-0.050237585,-0.478356125,0.011982983,0.967455312,1.50712871,1.129452351,0.17670954,-0.479709595,-0.242780532,0.663722529,1.401172133,1.287551614,0.423021709,-0.400623175,-0.42898643,0.361325183,1.241610914,1.400397803,0.690581327,-0.23702905,-0.530951335,0.078554197,1.02931844,1.446479945,0.946169367,-0.012447277,-0.548856295,-0.170460809,0.77452794,1.416124646,1.163489754,0.247727609,-0.490781513,-0.3737385,0.488863404,1.304120051,1.321079112,0.52435701,-0.353402348,-0.505275088,0.208353078,1.131025919,1.413934405,0.794572533,-0.158687418,-0.571531349,-0.06650116,-0.540376956,-0.350151802,0.421672451,1.305733217,1.59347891,1.134271594,0.259942377
TIMESTAMP,2021-02-24 00:00:00,2021-02-24 00:10:00,2021-02-24 00:20:00,2021-02-24 00:30:00,2021-02-24 00:40:00,2021-02-24 00:50:00,2021-02-24 01:00:00,2021-02-24 01:10:00,2021-02-24 01:20:00,2021-02-24 01:30:00,2021-02-24 01:40:00,2021-02-24 01:50:00,2021-02-24 02:00:00,2021-02-24 02:10:00,2021-02-24 02:20:00,2021-02-24 02:30:00,2021-02-24 02:40:00,2021-02-24 02:50:00,2021-02-24 03:00:00,2021-02-24 03:10:00,2021-02-24 03:20:00,2021-02-24 03:30:00,2021-02-24 03:40:00,2021-02-24 03:50:00,2021-02-24 04:00:00,2021-02-24 04:10:00,2021-02-24 04:20:00,2021-02-24 04:30:00,2021-02-24 04:40:00,2021-02-24 04:50:00,2021-02-24 05:00:00,2021-02-24 05:10:00,2021-02-24 05:20:00,2021-02-24 05:30:00,2021-02-24 05:40:00,2021-02-24 05:50:00,2021-02-24 06:00:00,2021-02-24 06:10:00,2021-02-24 06:20:00,2021-02-24 06:30:00,2021-02-24 06:40:00,2021-02-24 06:50:00,2021-02-24 07:00:00,2021-02-24 07:10:00,2021-02-24 07:20:00,2021-02-24 07:30:00,2021-02-24 07:40:00,2021-02-24 07:50:00,2021-02-24 08:00:00,2021-02-24 08:10:00,2021-02-24 08:20:00,2021-02-24 08:30:00,2021-02-24 08:40:00,2021-02-24 08:50:00,2021-02-24 09:00:00,2021-02-24 09:10:00,2021-02-24 09:20:00,2021-02-24 09:30:00,2021-02-24 09:40:00,2021-02-24 09:50:00,2021-02-24 10:00:00,2021-02-24 10:10:00,2021-02-24 10:20:00,2021-02-24 10:30:00,2021-02-24 10:40:00,2021-02-24 10:50:00,2021-02-24 11:00:00,2021-02-24 11:10:00,2021-02-24 11:20:00,2021-02-24 11:30:00,2021-02-24 11:40:00,2021-02-24 11:50:00,2021-02-24 12:00:00,2021-02-24 12:10:00,2021-02-24 12:20:00,2021-02-24 12:30:00,2021-02-24 12:40:00,2021-02-24 12:50:00,2021-02-24 13:00:00,2021-02-24 13:10:00,2021-02-24 13:20:00,2021-02-24 13:30:00,2021-02-24 13:40:00,2021-02-24 13:50:00,2021-02-24 14:00:00,2021-02-24 14:10:00,2021-02-24 14:20:00,2021-02-24 14:30:00,2021-02-24 14:40:00,2021-02-24 14:50:00,2021-02-24 15:00:00,2021-02-24 15:10:00,2021-02-24 15:20:00,2021-02-24 15:30:00,2021-02-24 15:40:00,2021-02-24 15:50:00,2021-02-24 16:00:00,2021-02-24 16:10:00,2021-02-24 16:20:00,2021-02-24 16:30:00,2021-02-24 16:40:00,2021-02-24 16:50:00,2021-02-24 17:00:00,2021-02-24 17:10:00,2021-02-24 17:20:00,2021-02-24 17:30:00,2021-02-24 17:40:00,2021-02-24 17:50:00,2021-02-24 18:00:00,2021-02-24 18:10:00,2021-02-24 18:20:00,2021-02-24 18:30:00,2021-02-24 18:40:00,2021-02-24 18:50:00,2021-02-24 19:00:00,2021-02-24 19:10:00,2021-02-24 19:20:00,2021-02-24 19:30:00,2021-02-24 19:40:00,2021-02-24 19:50:00,2021-02-24 20:00:00,2021-02-24 20:10:00,2021-02-24 20:20:00,2021-02-24 20:30:00,2021-02-24 20:40:00,2021-02-24 20:50:00,2021-02-24 21:00:00,2021-02-24 21:10:00,2021-02-24 21:20:00,2021-02-24 21:30:00,2021-02-24 21:40:00,2021-02-24 21:50:00,2021-02-24 22:00:00,2021-02-24 22:10:00,2021-02-24 22:20:00,2021-02-24 22:30:00,2021-02-24 22:40:00,2021-02-24 22:50:00,2021-02-24 23:00:00,2021-02-24 23:10:00,2021-02-24 23:20:00,2021-02-24 23:30:00,2021-02-24 23:40:00,2021-02-24 23:50:00,2021-02-25 00:00:00,2021-02-25 03:00:00,2021-02-25 06:00:00,2021-02-25 09:00:00,2021-02-25 12:00:00,2021-02-25 15:00:00,2021-02-25 18:00:00,2021-02-25 21:00:00
wx,-0.415178809,1.201633858,0.417187637,0.32856909,-0.98599563,-1.450424886,-0.779782163,0.464064152,1.410036373,-0.019863218,0.0222137,-1.728184884,-0.786090011,0.070059747,1.531519276,1.266735235,-0.92654574,-0.28282655,-0.798316798,0.804333044,0.878851204,0.497853205,-0.612550549,-0.734073207,-0.894302995,-0.122126338,1.254688757,1.327995029,0.583310844,-0.592392626,-0.703621961,-0.034248004,1.262807127,1.377170674,0.121798266,-0.146661961,-0.518718575,-0.987637719,0.70541848,0.799902648,0.616647138,-0.500965165,-0.415883625,-0.681983393,0.662757772,1.426608896,0.385834597,0.202919107,-0.650674677,-1.633599144,0.317071081,1.378095943,1.262552813,-0.224548164,-0.526549632,-1.557791193,-0.954319208,0.468449323,1.059885043,1.031294534,-0.263032735,-1.027822919,-0.717489521,0.492220375,0.487512574,0.525783775,-0.440988533,-0.736452375,-0.474142366,-0.4964793,0.569923223,0.881662523,0.514385539,-0.61411669,-0.592113322,-0.081828181,0.545993086,0.85173645,0.386889652,-0.764512086,-1.140761797,-0.419297978,0.370391969,0.906545557,0.996060639,0.072887992,-0.666000651,-1.204242624,0.028977422,0.592941047,0.950244292,0.438496605,-1.073725298,-0.540584413,-0.226001351,0.412210352,0.597754826,0.095256166,-0.96531077,-1.577304446,-0.972382628,0.752075292,1.422848492,0.639082888,-0.431320344,-0.563796648,-0.581830044,0.795130421,1.475232121,0.935289707,0.45050889,-1.418841961,-1.443709446,0.478009436,0.111147032,1.55078716,0.778841178,-1.482851827,-0.177954476,0.103065601,1.223853314,1.664629727,0.783025068,-0.948277811,-1.164198816,-0.288827707,-0.061187267,0.79709789,1.093047509,0.031407684,-0.572063913,-0.630346846,0.399057459,0.805719099,0.990858546,0.485067506,-0.913531956,-1.225774304,0.18408535,0.269333711,1.367952301,0.599891299,-1.001266242,-1.349345031,-0.306238561,-0.641981209,-1.093156957,-0.387909897,0.444817013,1.160920279,0.648777223,0.25939804
